tract,eigenvector_centrality,year
48439113114,0.002308574432020176,2002
48439113511,0.015008167904328322,2002
48439113513,0.0007716354199367247,2002
48439113627,0.012369542565655495,2002
48439121610,0.004355472956579632,2002
48439121702,0.06055621700670265,2002
48439122700,0.052154620295431886,2002
48497150402,0.0008719957752858225,2002
48113017004,0.0012856778628435909,2002
48113017101,0.0019576551930398623,2002
48439113512,0.022501831109411008,2002
48439121601,0.007181863019532503,2002
48439121903,0.008270722579533239,2002
48113000800,0.014911138376205068,2002
48113001503,0.01110830384242842,2002
48113002500,0.006159223047313004,2002
48439110806,0.00018648255979103083,2002
48439114207,0.0012638612938380461,2002
48113013901,0.010204921860917308,2002
48113014312,0.056051805130462366,2002
48113015100,0.00212377972221118,2002
48113015206,0.002868038338926393,2002
48113015306,0.0038692577735344796,2002
48439113924,3.7958040242149705e-05,2002
48113014309,0.007490529785865516,2002
48121021748,0.0002220744209200353,2002
48439111404,0.0030909313294849986,2002
48439111532,0.0023598928604048395,2002
48113001400,0.0029779652340168068,2002
48113020200,0.002833829825556809,2002
48113016408,0.000597146409631657,2002
48113019206,0.011185042134645109,2002
48439113918,0.0009499138624276213,2002
48367140408,0.00048412930360318136,2002
48367140704,0.0016025357179382,2002
48439111529,0.0005951029847328956,2002
48113006302,0.00031811291378074986,2002
48113006002,0.0016464813715370435,2002
48113005000,0.02362653037811089,2002
48113006200,0.0027367188802550914,2002
48113008603,0.005316539887982496,2002
48113007810,0.022965896114813623,2002
48113014119,0.01870749415845925,2002
48113000603,0.008301432014402334,2002
48113010102,0.0016023294568684,2002
48085031407,0.0011269030219912045,2002
48085030515,0.00027811675720621024,2002
48085031506,0.02508676742303372,2002
48085030531,0.0001033087384082583,2002
48085030802,0.009144104538317871,2002
48085031004,0.0005235905045669,2002
48397040505,0.001244991996166224,2002
48113006402,0.0015219486826478993,2002
48113000300,0.009332793417579864,2002
48113006100,0.0008430147841618353,2002
48085030604,0.00038322013857476097,2002
48085030523,0.00036368139268094687,2002
48113004700,0.00995510460408892,2002
48113014703,0.0013958835878019158,2002
48085031408,0.001070889963515024,2002
48113016519,0.0019160003155180745,2002
48139061500,0.011896308781322168,2002
48139061600,0.012262533273385971,2002
48397040302,0.029576023716505393,2002
48397040401,0.002035011596172684,2002
48397040503,0.007316739871980473,2002
48397040504,0.0017865330092656235,2002
48113016607,0.002275456768333282,2002
48113017001,0.00494960351448974,2002
48113017813,0.017260482060539147,2002
48113017814,0.01246286442458296,2002
48113019034,0.004899482448198216,2002
48113019035,0.04188201067953844,2002
48251131000,8.192377095172411e-05,2002
48397040506,0.002051513332508546,2002
48439113628,0.009171688735074507,2002
48439113629,0.03387205877281045,2002
48113005400,0.0014788137231687944,2002
48113005902,0.0011083727347272533,2002
48113006501,0.00016848997693501766,2002
48113006700,0.0005222723738322674,2002
48113010902,0.003101677733437069,2002
48113011300,0.0017095661974235285,2002
48113011401,0.0010679924433068546,2002
48113012601,0.0024469537766037244,2002
48113012604,0.001452270758666004,2002
48113016511,0.00020790529001610345,2002
48113016521,0.002781083242659162,2002
48113016612,0.0009655384280457287,2002
48113016622,0.0005681835149818503,2002
48113016623,0.00018361639279969,2002
48113017301,0.001711455713513431,2002
48113017303,0.001799556420152846,2002
48113017304,0.0005218359927387182,2002
48113017500,0.010041543453142194,2002
48113017602,0.008007225985678823,2002
48113017703,0.0002734225203195205,2002
48113017806,0.0061447466003618865,2002
48113017807,0.018044428925973875,2002
48113017811,0.0013632958526719242,2002
48113018136,0.0018156560042314298,2002
48113019021,0.003016597830105853,2002
48113019026,0.005107870906299098,2002
48113019301,0.001725820963146589,2002
48113019302,0.0034602382419966315,2002
48121020403,0.004822729134774476,2002
48121021304,0.009790413525182309,2002
48139061400,0.01934722838402907,2002
48251130601,0.0012958401378964973,2002
48251130700,0.0001930270530331755,2002
48367140501,0.00046068029076147196,2002
48367140602,0.0006078932319614791,2002
48367140705,0.00214585051365751,2002
48397040101,0.0006942038327892928,2002
48439111204,0.0026649535628617137,2002
48439111304,0.002524527926135509,2002
48113016502,0.0038850230491993187,2002
48113016516,0.0033450228419383827,2002
48113016618,0.008462665538193064,2002
48113016802,0.0009436006952015817,2002
48113017003,0.0009186619725919553,2002
48113017202,0.0018130962437495895,2002
48113017704,0.008083761939923023,2002
48121021518,0.0010293123309291286,2002
48121021627,0.0006544909528233344,2002
48367140300,0.004645088117329721,2002
48367140601,0.001186566126282415,2002
48439113611,0.006807892733611,2002
48439113612,0.0042763179296300665,2002
48439113624,0.0021326819594339155,2002
48439113810,0.00844071839796267,2002
48439122900,0.004758279080587054,2002
48113010500,0.01100931376124039,2002
48113010703,0.0002480622379256601,2002
48113010704,0.0011625510321699828,2002
48113010801,0.001068369429902807,2002
48113010805,0.005137562854790905,2002
48113013718,0.003430848267159241,2002
48113013721,0.002199988895321685,2002
48113013803,0.0114912072879051,2002
48113013804,0.00430530084008501,2002
48113017201,0.005962590222884236,2002
48113017305,0.00035387881315043123,2002
48113017306,0.0008808460856344088,2002
48113017808,0.003073926969634696,2002
48113018506,0.08856932615785966,2002
48113019900,0.01317551921161247,2002
48139060803,0.0008086282858387717,2002
48139061000,0.00047015730957474834,2002
48251130409,0.0015705135767123694,2002
48251130500,0.0010986870733898089,2002
48251130900,0.0009276930595578759,2002
48397040102,0.0031131263607629416,2002
48397040200,0.0005725444563899738,2002
48397040301,0.002140306130287429,2002
48439113302,0.010790521466805723,2002
48439113803,0.0035309945925528045,2002
48439113808,0.0007646442135618923,2002
48439113809,0.002915569729603463,2002
48085031643,0.002113211234381902,2002
48085031648,0.0152481908821356,2002
48085031658,0.04443995705766829,2002
48085031664,0.001174886698668067,2002
48113010601,0.006378313422925538,2002
48113010602,0.010542574236596785,2002
48113010804,0.003150356593206205,2002
48139060801,0.0008264734105514004,2002
48139060802,0.003305421623796143,2002
48439113218,0.005531681386143735,2002
48439113220,0.00960382132288883,2002
48439113405,0.00758352889308672,2002
48439113509,0.004687134093180669,2002
48113016509,0.0015157136383262546,2002
48121021408,0.0010643449319194056,2002
48113016903,0.005052313673336789,2002
48251130408,0.0007682431112776141,2002
48085031802,0.022038348089795275,2002
48121021201,0.012615804970645907,2002
48121021616,0.00034322118030923065,2002
48439111203,0.0010811774885928418,2002
48439111309,0.004166220483922878,2002
48439111405,0.0059944640535861465,2002
48439111537,0.006166834424952256,2002
48439111538,0.003800731982908312,2002
48439113001,0.05618630655657986,2002
48113006301,0.0013008240187113742,2002
48113008802,0.0008833571510642283,2002
48439113618,0.004899975063851061,2002
48439113622,0.004746845962812356,2002
48439113626,0.002402808276507054,2002
48113014135,0.004616208825779858,2002
48113017804,0.008502403798933973,2002
48113018002,0.002108280447091125,2002
48121021634,0.0006469760369749352,2002
48121021636,0.0010578367127823645,2002
48251130207,0.008799535816600456,2002
48251130208,0.003979222348642856,2002
48251130211,0.0004350591686630713,2002
48251130303,0.003206900444937497,2002
48251130304,0.003407485088118474,2002
48251130406,0.00023154977717981324,2002
48439113516,0.0007084439752941874,2002
48439113613,0.014213699556065816,2002
48113016610,0.0019440907523429168,2002
48113016626,0.005250948024008424,2002
48113019004,0.0018973048281406468,2002
48113019013,0.00849236456516649,2002
48139061100,0.0003268650389109472,2002
48251130204,0.003888438754961636,2002
48251130210,0.00037651263472093495,2002
48367140410,4.887494562352583e-05,2002
48439113206,0.0030182649227582714,2002
48439113207,5.4542083976730626e-05,2002
48439113215,0.002633763019931923,2002
48085031313,0.0011460353336721653,2002
48085031622,0.011637377013553605,2002
48085031900,0.0851685809436179,2002
48113011101,0.0015166772895929006,2002
48113011104,0.00017636750977259534,2002
48113016701,0.00036601499463081663,2002
48121021202,0.01095914137106573,2002
48121021635,0.0007350014888541544,2002
48251130100,0.000748027821018996,2002
48251130212,8.213184530117845e-05,2002
48251130213,4.574247043474653e-05,2002
48113016704,0.00020634679353033388,2002
48113016902,0.00719921944449282,2002
48113018133,0.009461357794073486,2002
48113019028,0.0004612686655353856,2002
48113019029,0.00271400736252509,2002
48113019043,0.0012241324474311836,2002
48121020306,0.014039667567553545,2002
48121020401,0.007593260697414969,2002
48121021301,0.004863489700623965,2002
48113013720,0.00914082657028811,2002
48121020503,0.0005073871341686123,2002
48121020505,0.0008049370461914443,2002
48121021000,0.02657803824188433,2002
48085032003,0.006996451060446378,2002
48113019208,0.021373301839474848,2002
48113019213,0.00970723511081476,2002
48439111539,0.0004076675478083332,2002
48439113002,0.062148062899595936,2002
48121021523,0.00022837210575874498,2002
48121021526,0.0012047933053777279,2002
48121021737,0.002527677597580311,2002
48497150603,0.00035836583558616295,2002
48113009605,0.02554676222710367,2002
48121020103,0.0018169200485347663,2002
48139060300,0.006715516882364901,2002
48439110203,0.0013326493405661794,2002
48439110204,0.010093450841200096,2002
48439110302,0.00339001079870725,2002
48439113210,0.002032646569255377,2002
48439113216,0.009401781009598658,2002
48439113301,0.005675245958185853,2002
48439113634,0.005708007188971997,2002
48439121906,0.002358325062349956,2002
48497150500,0.010744093205289644,2002
48113008500,0.006848990147116253,2002
48439100101,0.0015437971840754775,2002
48113002000,0.004465708393988798,2002
48113004201,0.016295360436036754,2002
48113004900,0.0020824375201980733,2002
48113003700,0.0018809431146493726,2002
48113004300,0.01789995629349039,2002
48113013606,0.010497187321973026,2002
48113013607,0.002333322508670124,2002
48113013611,0.01811947975761716,2002
48113013623,0.0008783322779532658,2002
48113019039,0.045301785607259115,2002
48113019202,0.0050229517276317035,2002
48113019040,0.03436774588595005,2002
48113019204,0.0115403831328453,2002
48439100300,0.0072814908641411595,2002
48439113510,0.007634540493536191,2002
48439102402,0.002097893915438545,2002
48113003800,8.740116071333714e-05,2002
48113014131,0.002652087961999175,2002
48439100202,0.012877871773611944,2002
48439102401,0.011281994303423479,2002
48113014133,0.004547250305589217,2002
48439100501,0.0007718439312532155,2002
48113018104,0.007671907103692218,2002
48085030100,0.0005981804372178303,2002
48113004202,0.0003108308116439922,2002
48085030302,0.00023071003179208174,2002
48085030305,0.0018604000232984585,2002
48121021405,0.002404020712549725,2002
48439105204,0.00035702030963505386,2002
48085030301,0.0002834135920653318,2002
48085030303,0.000492381925353117,2002
48085030304,0.0014446753172410712,2002
48113003902,0.0009138289908110664,2002
48113013619,0.03275318945355981,2002
48113013620,0.03683048212485715,2002
48113013625,0.002782014803656602,2002
48113013727,0.06654401837344111,2002
48113014103,0.09558805534950474,2002
48113014114,0.00036337484007111393,2002
48113014127,0.006094383795073481,2002
48113014203,0.0016083084615985536,2002
48139060102,0.0013210774695911866,2002
48257050201,0.0010385809337407977,2002
48257050205,0.00253033149946298,2002
48439100700,0.0058616745491144595,2002
48439100800,0.0015096049075238,2002
48439100900,0.0044361440216760225,2002
48439101201,0.02760223288124667,2002
48439101202,0.018014778055307358,2002
48439101301,0.0017596130527777216,2002
48439101401,0.0005677079394048075,2002
48439101403,0.001019054588178407,2002
48439102100,0.013979201519085858,2002
48439102302,0.002689839079143359,2002
48439102700,0.006765315654693174,2002
48439103602,0.0008785004586106574,2002
48439105201,0.003040988515815823,2002
48439105203,0.001519638853875228,2002
48439105205,0.0013878529273357726,2002
48439105403,0.020331310882814774,2002
48439105404,0.0008590822030434598,2002
48439106503,0.005077252112071223,2002
48439106510,0.00190078451149078,2002
48439106517,0.016564038566587863,2002
48439123000,0.029626985911445983,2002
48439123300,0.21078853130492192,2002
48439106502,0.0013403484700516936,2002
48121020305,0.0016306991503824506,2002
48439100502,0.002474678176841023,2002
48439102601,0.014070594443353112,2002
48113007201,0.009699866841340613,2002
48121020303,0.003956998426421611,2002
48439101302,0.0053366138405589935,2002
48113003101,0.2821052909495221,2002
48113003901,0.0015151946444552785,2002
48113004100,0.0012308176089569011,2002
48121021404,0.005603562398577837,2002
48439102500,0.0020870432974534007,2002
48439102602,0.014359879815549547,2002
48113013805,0.0017757766237052378,2002
48121021407,0.00039112445363475136,2002
48113008604,0.00016113152508321631,2002
48113013621,0.001983494338891745,2002
48113019037,0.005322673521768784,2002
48439105405,0.022206025626848355,2002
48439105406,0.001500047689000562,2002
48439105507,0.005190250656709198,2002
48113019036,0.004886719331790461,2002
48113019041,0.0007961958456907668,2002
48439101402,0.004503978805809552,2002
48439101500,0.005899133504306883,2002
48439103702,0.0007422029005078644,2002
48439106512,4.951639742115638e-05,2002
48113009201,0.001614456790319616,2002
48439105503,0.001593534737721622,2002
48439100601,0.0007533026434028893,2002
48439100602,0.0007162163358315814,2002
48439101700,0.006366995232911417,2002
48085030509,0.00012371163190808655,2002
48113014403,0.003053403933695884,2002
48113014407,0.013808041805718535,2002
48439105704,0.002998404069421614,2002
48439106004,0.007772001306363218,2002
48439110703,0.003350685585058829,2002
48439111547,0.0010007835648396708,2002
48439123100,0.003837381203833121,2002
48439123200,0.01590610855041068,2002
48439106507,0.0029362617864839,2002
48113019100,0.09969917564970196,2002
48113019205,0.010861154040409984,2002
48439113906,0.013382284700691444,2002
48257050400,0.004939574739409258,2002
48257050600,0.0011811086014721249,2002
48113019023,0.0023372240867039267,2002
48439102000,0.06445037461480094,2002
48439105001,0.012320110580833123,2002
48439105007,0.0214844439396351,2002
48439105514,0.010601375755728731,2002
48439113517,0.0019647148322087657,2002
48085030605,0.0016688532347858298,2002
48085030702,0.017569777444835184,2002
48085031201,0.0005527790363444875,2002
48085031310,0.0015187197942516785,2002
48085031311,0.0024588851469042124,2002
48085031314,0.00048589853200126397,2002
48085031406,0.0006624569393416554,2002
48085031409,8.298398330689565e-05,2002
48085031411,0.0008797124912829883,2002
48085031508,0.005962407015651404,2002
48085031621,0.029434712609808383,2002
48085031627,0.011112303318094223,2002
48085031628,0.001751701551848416,2002
48085031629,0.0014868046701759408,2002
48085031630,0.00023863431111392745,2002
48085031631,0.0012705440562771613,2002
48085031704,0.0027781418095863685,2002
48085031708,0.02035281573721165,2002
48085031709,0.0052578096223343,2002
48085031712,0.002549454306579925,2002
48085031717,0.0010082363238431073,2002
48085031718,0.002176802726760209,2002
48085031720,0.0013055960434398919,2002
48085031805,0.0197354128859384,2002
48113000406,0.07035468599401316,2002
48113007202,0.006024361209319958,2002
48113007601,0.0004532993777466809,2002
48113007700,0.005967345377699522,2002
48113007804,0.015627925939886052,2002
48113007805,0.008130092044781852,2002
48113007809,0.005601332888346039,2002
48113007815,0.013790290397663451,2002
48113007818,0.00048384959137380557,2002
48113007823,0.04111046488050647,2002
48113007827,5.0732303881510716e-05,2002
48113007902,0.007143687353290401,2002
48113007906,0.008112755039557518,2002
48113007910,0.0014113327595580787,2002
48113008000,0.0057303559595559255,2002
48113008200,0.005367582749882769,2002
48113009301,0.0008450108351754574,2002
48113009303,0.0004467956333035504,2002
48113009603,0.027049984661136298,2002
48113009604,0.047979663772920116,2002
48113009611,0.002969995826031241,2002
48113009702,0.015137886775911338,2002
48113009802,0.0046690904344153725,2002
48113009803,0.014701104506782891,2002
48113009804,0.009242379429386572,2002
48113011701,0.0020524621523310155,2002
48113012000,0.0002087005248516905,2002
48113012206,0.005741822222913482,2002
48113012207,0.01605854960909767,2002
48113012209,0.0004492523551426408,2002
48113012210,0.0010579194843281124,2002
48113012701,0.006331056130418382,2002
48113012800,0.007781460769041808,2002
48113013005,0.005147417507579394,2002
48113013009,0.001304097984130226,2002
48113013010,0.004563609297146309,2002
48113013011,0.011614556182144707,2002
48113013608,0.026098939353786214,2002
48113013609,0.0031175348478321764,2002
48113013610,0.0018833836443199246,2002
48113013615,0.024628949669079487,2002
48113013713,0.004462572546815406,2002
48113013714,0.005310289312060302,2002
48113014120,0.003289044236117142,2002
48113014307,0.0028956471795747985,2002
48113014311,0.00601192511127146,2002
48113014701,0.0052227846615167176,2002
48113014702,0.0032616493101393193,2002
48113014901,0.010689000255442314,2002
48113015205,0.0008649482141369492,2002
48113015304,0.012346993454965337,2002
48113016001,0.0017283944312400695,2002
48113016409,0.000873494933284585,2002
48113016411,0.00012860620496441165,2002
48113016412,0.0002909996760560285,2002
48113016514,0.0005082748228393383,2002
48113016522,0.0050209457555588635,2002
48113016616,0.004097041934069825,2002
48113016804,0.00626789022822306,2002
48113017805,0.02102835175197604,2002
48113018110,0.0045904924930190395,2002
48113018139,0.0018053262134512984,2002
48113018141,0.0005468504262673366,2002
48113018501,0.0523839080616361,2002
48113018600,0.006586011033704785,2002
48113018801,0.009086512626208264,2002
48113019014,0.008364736311827575,2002
48113019031,0.002964340140854905,2002
48113019203,0.018093535455173542,2002
48113019210,0.012308334215729695,2002
48113019501,0.024264082371181755,2002
48113019502,0.0058428717565031036,2002
48113019800,0.013797628549516171,2002
48113020100,0.05904504500875043,2002
48121020114,0.0020676281734481133,2002
48121020202,0.0016811978526295587,2002
48121020309,0.00375175577026439,2002
48121020504,0.00011299068586643721,2002
48121020601,0.017436552773878743,2002
48121020700,0.009620499537360692,2002
48121021611,0.0028663046480870195,2002
48121021612,0.0011333231982572087,2002
48121021618,0.029387704928757176,2002
48121021619,0.034614130908706214,2002
48121021630,0.0009208671636709496,2002
48121021716,0.010907266206477284,2002
48121021719,0.0018544262352114386,2002
48121021723,6.492383825955139e-05,2002
48121021732,0.005930451587544465,2002
48121021733,0.0009226988140910881,2002
48121021740,0.0015949218129276482,2002
48121021742,0.0025069639160138738,2002
48121021743,0.0027782183417410693,2002
48121021746,0.0004127065747737501,2002
48121021749,0.00013302460785926092,2002
48139060600,0.012661471351106759,2002
48397040402,0.0017777909658961489,2002
48439102800,0.017332859970736247,2002
48439103500,0.006894607163203524,2002
48439104100,0.0020321824783870557,2002
48439104400,0.002152610484738322,2002
48439104504,0.0027905444665830416,2002
